bpsmiteye,b'@OneWinkataTime @mesa \xe2\x80\x9c they\xe2\x80\x99d go into the opioid dens and come out Zombies \xe2\x80\x9c quote from Jimboy'
buschvalentine,"b'I\xe2\x80\x99m ready to get to work for all Missouri families who are struggling to get by. I\xe2\x80\x99ll be focused on lowering the cost of gas, groceries, + housing, expanding access to quality, affordable health care, making it easier to raise children, and ending the opioid epidemic in Missouri.'"
WolfiePupTravis,b'@MittensDaKatje My city is the leading city in the entire province with opioid overdose related deaths. There\xe2\x80\x99s literally no support in my city. Your worker frequently changes and if anything makes you feel worse. And that\xe2\x80\x99s how I\xe2\x80\x99ve just remained antisocial because of lack of resources'
twodegreemami,b'Dopesick is crazy but it explains the opioid crisis so well. (It\xe2\x80\x99s scripted not a documentary)'
Academic_Chic,"b'@DrJenGunter @code_brown I\xe2\x80\x99ve recommended it in the past in pharmacy as it was personally effective and what was taught to me to recommend as first line. Ineffective for opioid-induced cx, but other kinds of constipation exist. Also, who wants to feel their ass ripped to pieces when it does finally work?'"
huaixinshanyan1,b'OBJECTIVE To introduce the progress of remifentanil which is a newly synthesized opioid used in obstetric anesthesia and analgesia .'
Gil461729761,"b'@OccupyDemocrats Get Moscow Mitch how does it feel to be an agent for Russia, while the people in your state are last on education, most state for food stamps,most opioid addiction, while you sit in your mansion reaping your peoples benefits you are a sickie'"
meeracle777,b'@empathyhaver If women are more unhappy why are the majority of opioid-related deaths and suicides in males? I agree with the article just wonder what could be happening'
deepleftAndrew,"b'@MarshaBlackburn What deals have you made with opioid manufacturers who contribute to the deaths of thousands each year? You took over $700,000 from them!'"
thejerryproject,b'The Jerry Project is a #web3 initiative with a mission of ending opioid addiction.'
RepDavidLinsky,"b'Natick: $719,439 \nMillis: $210,215 \nSherborn $75,976 \n\nNothing can undo the damage wrought by the opioid epidemic, but this is still a win for the people of MA #mapoli (2/2)'"
RepDavidLinsky,"b'@MassAGO announced MA cities and towns will split more than $210 million in money paid by opioid manufacturers and distributors, while state government will get another $310 million to invest in ongoing efforts to rein in the addiction and overdose epidemic (1/2)'"
Angel2bme,"b'What kind of Country do we live in that, makes a law 4 opioid RXing that fatally failed w so many innocent ppls lives lost as a result of it, doesn\xe2\x80\x99t go back &amp; rescind that law. YES DAMNED IT! It\xe2\x80\x99s LAW! Ask the innocent Drs in prison about it!  @CDCgov must \n#Rescind2016GLs'"
RexChapman,b'They started the opioid epidemic with OxyContin . Hundreds of thousands now dead. They paid $6-billion to get out of legal trouble. Just the cost of doing drug business in America.'
JacquelynHedden,"b""@DrJenGunter Dad is suffering through this. Can't get off opioid bc of pain, can't get unconstipated bc of opioid, etc. Much suffering."""
vatd_A_Sully,"b'@JohnLewisStan West Virginia, like my county just across the line, is both poor and opioid infested, he sees all sides of the issue'"
CoffeeAndPaul,"b""@expeedee @AngieSkys The results are predictable. A Russian man's life is 8 YEARS SHORTER than the Chinese man who lives almost next door. Russia still treats alcoholism with stints in mental health wards. They have an opioid crisis that's blowing the roofs off their prison and hospital systems."""
MannyGu87399883,b'@jewelsgray The opioid epidemic.'
InksyBlot,"b'@zevonplant @jltklt22 @darkredlink @KenSycspng @morningkhat Sugar actually does affect your brain the same way many drugs do. In fact, some studies have found sugar to be more addictive than cocaine, and found that it actually impacts the opioid receptors and dopamine levels in our brains.'"
Paul_Howard_IoW,"b""@BarnardWerner @briwbri Yes, our hospice uses it for opioid refractory pain &amp; terminal agitation. 75mcg subcut initially. Typical effective dose 150 to 300mcg/24hrs. I'm presenting our experience at Oxford Advanced Symptom Mx Course in the summer.  PCF clonidine monograph just being updated"""
Clint24hr,"b'@hmeisler $TEVA just starting this move, risk of Opioid can be calculated. Turnaround/debt lowering having a greater effect. Charts show $13-14 then $20 then $25 then $30 will be longer term.  Longer in place/higher in space @jimcramer @SaraEisen @michaelsantoli @DougKass @ScottWapnerCNBC'"
scottking0326,b'@MarshaBlackburn Americans deserve the full truth about you taking money from opioid companies!'
elviesgurlz,"b""@HoneyBadger4518 Indeed. Bless her heart. She has no idea the level of her own stupidity.  That extra money from the opioid folks has made her downright giddy and has her thinking she's worth a damn."""
sicklecelldoc,b'@DrJenGunter Opioid PCA orders with docusate automatically selected as bowel regimen makes me bonkers. Not gonna work.'
IUjvary,"b""Some pharmacological speculation: one of the reasons of xylazine being deliberately added to fentanyl preps is its muscle relaxant properties to counteract 'muscle rigidity' caused by the opioid."""
Bigzolj,b'@kemu808 80000 people die of opioid overdose a year! Which mostly coming through our southern boarder! So i doubt this post is accurate!!!\xe2\x80\x99'
area53uk,"b'@26_suse One of them is an opioid he\'s had before. A full dose and he sat on the bed staring off into space for a few hours. \xf0\x9f\x98\xac I can give him a half dose, though. The other one is half the strength he had before, so he should be less spacey. But he\'s rather ""merry"" right now. \xf0\x9f\x99\x8a'"
MohammedIbnAb12,"b'Big cities have been absolutely shitting on gun rights for over 100 years, sullivan law in NYC is pre WW1. So when globalism came home to roost the places most effected had the most guns, and ofc most deaths by despair. Still true of opioid crisis'"
soseeopath,b'@groomrlady Be VERY careful with those.  Very easy to get hooked on Opioid painkillers.  No bueno!  Try OTC pain meds and only take Hydrocodone if absolutely needed and then only as directed.'
Trumpgot2go,"b'@Mainekindxl Plus, everyone loves it &amp; it could end a lot of opioid use for pain, benzos for anxiety. You name it!'"
Cetaceous_Dave,"b'@jltklt22 @darkredlink @KenSycspng @morningkhat How come opioid addicts get skinny? How come people with body dysmorphic disorder see themselves as overweight when they are skinny?\nPeople don\'t rationally choose to wreck their own lives - suicide is a ""choice"", but not a rational one.'"
Angel2bme,b'@DOJCrimDiv Can I explain why ur division is doing NOTHING about about the DEA arresting Drs &amp; how the DOJ has illegally sentenced those Drs to prison when the @CDCgov claims their 2016 opioid GLs were NOT intended to be LAW but just GLs? Is the DEA more powerful than you? Do you'
LegalizeitLala,"b'Opioid pills killed my wonderful grandma and my ex, who was my daughter\xe2\x80\x99s father. Legally. Sorry if I get triggered. I want everyone to have whatever they want in their body. I do. I don\xe2\x80\x99t want people to die is all. \xf0\x9f\x99\x8f'"
RobProud,b'@TFJansson @leftist_debater @AdamJSchwarz @georgegalloway @TwitterSupport Corporate funded media is worse especially when companies like Pfizer are complicit in the ongoing Opioid Crisis and are lobbying the government for protection against legal cases against them.\n\nThat is the sign of true scumbag media!'
RuthWitch,"b'@opioidspoonproj PS the Anti-Opioid Gravy Train has left the station. The TRUTH is out that the ""false"" narrative put forth by PROP/DEA/CDC was for Litigation Purposes.'"
Scuzzbopper1969,"b'@MarshaBlackburn What are you doing with the $700,000 the opioid companies gave you?'"
xiukey_x,"b'@normalfunnygirl ? nothing to do with britain. most of the world have strong regulations on opioid prescriptions, sweaty. look it up.'"
Angel2bme,"b'If the @CDCgov hadn\xe2\x80\x99t spent decades on deliberately creating the fake Rx opioid crisis, they could have spent that time getting powerful cartels off our streets. Addicts wouldn\xe2\x80\x99t be too ashamed to ask for help &amp; Drs wouldn\xe2\x80\x99t be avoiding helping their pts find out what\xe2\x80\x99s (1of3)'"
andrewjschreier,"b'Just found out my breakout session for the opioid, stimulant, and trauma summit occurs at the same time as @maiasz \xf0\x9f\x98\xab at least I\xe2\x80\x99ll still be able to see her keynote!'"
waynest29470658,b'@MarshaBlackburn More lies from the opioid queen'
Kateforhumanity,"b'@DrJenGunter @ciruelas_rojas This! Hospice physician. Cochrane review (I believe) showed no benefit from docusate. Stimulant laxatives (senna, bisacodyl) for all new opioid prescriptions please. Often need to add osmotic too'"
cosby37722,"b""@SkB0Tm @mchovden1785 I keep Asking @MarshaBlackburn  when does a little girl becomes a woman and @VoteMarsha  does reply.  But then I'm not big oil, amaker of synthetic opioid, one of her MAGA Terrorist, or even a Republican,  my views are not represented here in Tennessee."""
JulianHester11,b'@MarshaBlackburn Better ones than you with opioid companies. Rot in hell you witch.'
SenateTim,b'@JDVance1 Explain how Mexicans caused your mom\xe2\x80\x99s opioid addiction when the truth is she stole the opioids from the hospital she worked at.'
Millerrrr_22,"b'@Jonatha66566099 @EatPaste69 @ollarrxr @ChelseaFC his opioid doesnt matter cause he supports 2 separate clubs, not just cause he supports madrid. dont be dense'"
AFMC_e,b'Want to know more about the AFMC\xe2\x80\x99s Response to Opioid Crisis project? Representatives will be available to answer all your questions at #CCME2022. Visit the AFMC\xe2\x80\x99s Response to Opioid Crisis booth to learn more! #opioids'
Nmoderation,b'@JDVance1 Blaming Mexicans for your Mama\xe2\x80\x99s opioid addiction is     so Christian of you JD.'
Former_Marine_,"b'@MarshaBlackburn The three primary bad actors in the opioid problem are the three largest distributors of opioids \xe2\x80\x93 McKesson, Cardinal Health, and AmerisourceBergen.  The DEA fined McKesson $13.2 million and Cardinal Health $34 million for violations of the federal Controlled Substances Act.'"
AdamsPebbles,b'@ChrisJGoodin The @CDCInjury @CDCgov read all these terrible stories of pain patients suffering over a fake opioid crisis. We know street drugs like fentanyl and heroine alone or mixed with alcohol is deadly. Pain patients shouldn\xe2\x80\x99t have to suffer. Deadline for comments on CDC website 4/11-22'
marjorielpatter,"b'\xe2\x9e\xb1\n\xe2\x9c\xa7[Download] Mobi\xe2\x9c\xa7\n\xe2\x88\x9e status ready \xe2\x88\x9e \n\xe2\x9c\xa3\xe2\x9d\x80Fentanyl, Inc.: How Rogue Chemists Are Creating the Deadliest Wave of the Opioid Epidemic by  Ben Westhoff'"
SpotiFei,b'Spit and swallowed opioid\nI am the driver at the wheel of the horror'
MkTeritoryPD,b'@Lancegooden Won\xe2\x80\x99t happen. For the same reason big Pharma was able to cut the balls off the DEA while turning Americans into opioid addicts.  The money our elected officials need to stay in office dictates their loyalties.  And their loyalties aren\xe2\x80\x99t towards Americans.  \n\n\xf0\x9f\x96\x95THIS SYSTEM!'
plwin49,"b'@SenWarren Senator Warren, while I agree with you on most everything, I strongly urge you to take a deeper look at the devastation that the prescription opioid cutbacks have caused pain patients who rely on these medications for the ability to function &amp; have QOL. Please review.'"
LunaHappy5,"b'@MarshaBlackburn Orrr be recognized for the revised HEALTH CARE plan created under his administration. One or the other! \xf0\x9f\x99\x84\n\nTime to donate to opioid companies MARSHA, MARSHA, MARSHA!!'"
NorthBeachJohn1,b'@runcourtrun21 @tender_dreams @BrokeAssStuart What is keeping them empty is that no one in their right mind would open a business in Union Square with current homeless &amp; opioid policies. None of the hotels in Union Square have occupancy. No tourists. No suburban visitors. It\xe2\x80\x99s a disaster &amp; not the fault of landlords.'
OHHouseDems,"b'.@RepDavidLeland speaks to support SB 25, saying this bill is tackling the opioid crisis.\n\n""This bill shows that we are serious about protecting Ohioans.""'"
KenSycspng,"b'@headdock @JosephFalzone16 There are good studies, both basic science and clinical, that show both acute and chronic desensitization of opioid receptors. Tolerance is much more likely with continual use vs intermittent. LA opioids are rarely more effective than immediate release opioids over extended time.'"
kellyksmith,"b'@Maybe_Mabe @horny_antifa @PercelSlee @ChrisJGoodin This is in Canada, where they also had an opioid crisis.'"
suzanneleavey,b'@Ledhedd2 I want to send this to MR AG \xe2\x80\x9c doctors prescribing illicit opioid prescriptions \xe2\x80\x9c'
h00pla434,"b""@Thirsty_box @liberalpuppy @JDVance1 I feel like there was a second half of the sentence that's relevant to the first half. Something about where Vance is laying the blame for his mother's opioid addiction."""
Kathy_Posey,"b'@MarshaBlackburn What deals have you made with the opioid companies in exchange for their $800,000+ you received?'"
j00seyj,"b'CEOs, State officials, oligarch billionaires &amp; presidents are directly responsible for mass death here in u.s and beyond (war crimes, labor violations, opioid epidemic, eugenic and racist covid response, etc.etc)'"
LawrenceMuir1,"b'@ElizabethHeckm9 When I was in the White House in 2017, we had 58,000 opioid overdose deaths. In 2021 the number topped 100,000. With an open border the amount of fentanyl, black tar heroin, etc. from the cartels will have OD deaths spiking at significant rates. Natsec and public health disaster.'"
ClownShifty,"b'@JDVance1 Lack of mental health, Increased poverty &amp; disparity are at the root of the Opioid Epidemic.\nThese are problems you and your party actively, purposely do nothing about.\nYou give tax cuts to the rich and prey upon the ignorant and the poor. Your solutions are thoughts and prayers.'"
ArcanePrepper,"b'@sugarbearhtx @WoodfordReserve WTF does opioid addiction have to do with a cocktail recipe?\n\n@WoodfordReserve is a lovely company that talks about responsible use of their products.\n\nTrying to somehow link them to opioid addiction is duplicitous and undermines your cause, which is sad as it\xe2\x80\x99s a valid concern.'"
MichaelNey19,b'Actually the correlation between prosecutions against opioid prescribers and opioid ODs is very tight. I\xe2\x80\x99d say this is probably a causative correlation and @DOJCrimDiv is driving the opioid ODs by going after doctors and not the cartels. \nThanks for the genocide you Nazis.'
Dave31952257,b'@Ben64319554 I comply because it\xe2\x80\x99s easier and I trust big pharma and our government. They\xe2\x80\x99ve never wanted to hurt us before. When they have (by accident certainly) it created an opioid epidemic with oxy. And then they shut them down and oxy is government run. But I trust them anyway.'
suzanneleavey,b'@MichaelNey19 @kennethpolite @DOJCrimDiv What the H\xe2\x80\xa6?RX for illicit opioid pills?'
TassinCharles,"b""@sandibachom @jennycohn1 She hasn't even explained her starring role in her states opioid epidemic as featured in this @HBO documentary."""
trumpsatwit,b'@MarshaBlackburn What deals did you make with Big Opioid Makers marsha?'
iRacer_X,b'@MarshaBlackburn How much money have you taken from big pharma?  Tennessee has an opioid crisis how come you never address it?  You are so worried about every other crisis NOT in your State!'
JosephFalzone16,b'The opioid hysteria is a case of moral panic. It started with concern about over-generous opioid prescribing. This is amplified by society through mass media. Moral panic produces fear in the targeted audience.  Fear results in a severe correction worse than the initial issue.'
importaintment7,b'@MatthewTheStoat It\xe2\x80\x99s hard to imagine him surviving the opioid crisis given he used heroin before it became widespread in the early 2000s.'
GimsonSusana,"b'@buddman4 @Greachain @XDarkSyntaX @morningkhat NA strives for a complete and continued abstinence from drugs and alcohol to support personal growth and a strong foundation for recovery. Since the NA philosophy calls for total abstinence from drugs, this can often include those prescribed in MAT to treat opioid use disorder'"
Jan6Neverforget,b'@MarshaBlackburn What deals has @MarshaBlackburn made with opioid companies?'
mattycaterjunes,"b""i have had to tell at least half a dozen pts that we're cutting them off their pain meds/opioid treatment/adderall/etc. THIS IS NOT MY JOB"""
shohlution2,"b""@primadonor @badgal_zaee @coronadonna3 @howimfeeIingnow it's a drug, combination of oxycodone (opioid) and paracetamol (tylenol)."""
AfonsoVIII,b'@ClichyRose3 Where were these virtue signaling pharmacists during the opioid epidemic  (OxyContin)?'
Diablozsz,"b""I'm sure drugs come in across the border, but there are so many other salient factors that contribute to the opioid issues in our country: our corrupt pharmacy system, our prison infrastructure and a demand for reform, mental illness, survivalism as a result of lost jobs."""
GeneW22614687,"b'@JosephFalzone16 @MaryinKansas I see nothing radical about your opinion, only the unfortunate, inexcusable and deadly consequences from ignorant anti-opioid nuts.'"
LauraChapin,"b""The unrepentant cruelty of @coloradokbb towards Brittany Pettersen - who grew up literally keeping her opioid-addicted mother alive - is both on-brand and sadly typical of today's Republican Party. Just horrible human beings.  #copolitics"""
Goat0518,b'@Sen_JoeManchin @FDA This is funny because I called for an investigation into the FDA AND DEA over their handling of the opioid epidemic  because they had the data for years and did nothing. Like you and the oil industry they lined their pockets and bought yachts and Maseratis and watched others die.'
RaShon1984,"b'@SenWarren @POTUS Elon Musk could pay off my student loan debt, gambling debt, credit card debt, and still have enough money to solve world hunger, climate change, end the war in ukraine, and solve the opioid crisis. Why won\xe2\x80\x99t he do it?'"
Herewegeaux2,"b""@CundillCapital If $TEVA doesn't fit this description I don't know what will.  First it was the $40 billion debt,  then/now the opioid lawsuits, next lack of growth (but they just created a 1B drug).... even the argument Warren Buffet dumped his shares, and the stock has now started to rally..."""
LatimoreAmanda,"b""Who has talked to people who uses drugs about how the weather (hot or cold days) changes how they use drugs? I know research has described the impact on overdose (hot days, more stimulant OD; cold days, more opioid OD) but I'm talking about strategies that ppl use to stay safe."""
AdinRudd,"b'You literally have a film showing how poverty can lead to an INCREDIBLY toxic environment, but the moral is \xe2\x80\x9cbOoTsTrApS\xe2\x80\x9d\n\nAlso, his mom was an opioid addict, those aren\xe2\x80\x99t the drugs coming over the southern border James, stop using your family trauma to push active racism'"
dm2va,b'@GOPLeader Aren\xe2\x80\x99t you the party bloviating about an opioid crisis while doing cocaine?'
Haywonderwoman,b'@MarshaBlackburn @MarshaBlackburn why do you take 750thousand dollars a year from opioid makers'
NikkiY1978,"b'@JeffJBettinger @GhanaboyPharmd @JeffreyFudin @headdock It seems like we have an opioid crisis the other way.  I have severe intractable pain, due to a rare disease and it relates to my Traumatic Brain Injury, and it\xe2\x80\x99s very hard to get the right Doctors .  There are way too many pain patient that don\xe2\x80\x99t have their pain treated'"
Haywonderwoman,b'@MarshaBlackburn @MarshaBlackburn you still haven\xe2\x80\x99t explained why you take 750 thousand a year from opioid manufacturers ? When your state is addicted'
MangaBear1,"b'@ibdgirl76 When the goal is to just eliminate opioids at all costs, this is the result.  There is a false belief in the CDC/DEA that if patients are taken off opioid meds they will be better off, but no one has ever bothered to measure patient outcomes.  Our screams of pain go unheard.'"
reneecomunique,"b'@QuoteDigging @NoLieWithBTC @WV_Rising West Virginia has the highest opioid rate in the country, Manchin\xe2\x80\x99s solution, set his daughter up in an Epipen company and make millions a year while his constituents die from over doses.'"
Nastyneal_,b'@giladeave How is he blaming his moms drug addiction on Mexico when it was American pharmaceutical companies that caused the opioid epidemic \xf0\x9f\x99\x83'
sarbetter,b'There is a fear among opioid mitigation advocates that money from the Opioid Settlement Fund will be spent to fund Kendra\xe2\x80\x99s Law.   They argue the money is specifically meant for opioid harm reduction.'
JesusITrustInU4,"b'Fentanyl, also spelled fentanil, is a powerful opioid used as a pain medication and, together with other medications, for anesthesia. It is also used as a recreational drug, sometimes mixed with heroin, cocaine, or methamphetamine. Its potentially deadly overdose effects can be'"
niblerscribbler,b'@democracynow as #America faces it own #CivilWar &amp; edging into #Billionaire manufactured #WW3\nall kinds of money for ANYTHING overseas\nbut NO investments in crumbling USA housing crisis or hospital driven opioid epidemic-poor citizens of debt are NOTHING to #WashingtonDebtCurse'
TweetKatrinaR,b'Here\xe2\x80\x99s a report of research by a @Penn team on how a simple text messaging protocol could help clinicians understand and help their patients with postoperative pain management and opioid use. 2/2'
kaylawebley,"b'In the fallout from the opioid epidemic, law enforcement and child services are increasingly penalizing parents for using drugs during their pregnancies. Blalock, however, might be the first chronic pain patient to be prosecuted for using a medication legally prescribed to her.'"
amynala,b'@GOPLeader Supply and demand. Provide more support to help people recover from opioid addictions instead of militarizing the border.'
holymackere,"b'@RepMTG \xe2\x80\x9cThe line in the sand is your opioid highway! Sex trafficking via a newly signed law, Child Marriages! You have no moral boundaries or  signals coming out of your Aluminum Foil Antenna\xe2\x80\x99s. We are calling this new law \xe2\x80\x98The MTG Pedophile Law!\xe2\x80\x9d @StellaParton'"
GeoffMarcs,"b'@mrthildeee After we got ripped off while doing land surveying in the Opioid south, we would park the van full of expensive gear at the police station. It sucks to trust cops, but most departments are fine with overnight parking as long as you ask. beats replacing.'"
JamesEdWood,"b'@ShellyWeizman @CivilRights Thank you for highlighting these important wins.  I was still stuck on ""Does an individual in treatment or recovery from opioid use disorder have a disability under the ADA? Typically, yes, unless the individual is currently engaged in illegal drug use.""'"
MyrmidonKing,b'I would bet good money that the person who invented taxes was also a child molester and/or severe opioid addict.'
RaShon1984,b'@JoeTegtmeyer @SawyerMerritt If Elon Musk can build this in two years why can\xe2\x80\x99t he fix the opioid crisis?'
dima1740,"b'@KnotFiona @RonFilipkowski No , but I do think she\xe2\x80\x99s drunk\xe2\x80\xa6 or maybe getting free samples from the opioid companies that are funding her.'"
EthicsProject,"b""@PattyArquette It's unfortunate that justice and equity has to be mandated by a constitution. Why can't we simply be fair and humane. Everyone suffers when we aren't. Thus opioid, suicides, mental illness and gun violence on the rise."""
kellyksmith,b'@Maybe_Mabe @horny_antifa @PercelSlee @ChrisJGoodin I think they\xe2\x80\x99re all afraid of lawsuits due to the opioid crisis.'
ShellyWeizman,"b'@LatimoreAmanda @TheJusticeDept @CivilRights YES! The new guidance from DOJ gave some good examples of employment discrimination under the ADA for people with opioid use disorder. Use of prescribed medication for OUD, a history of OUD, or even a mistaken belief that someone has an OUD cannot be grounds for termination.'"
Sen_JoeManchin,"b'The @FDA failed to recognize potential conflicts of interest for McKinsey and Company while they simultaneously worked with the FDA and opioid companies, including Purdue Pharma, and made more than $140 million.'"
B3Lak0r,b'@CrackerZoomer Good joke\xe2\x80\xa6 You know who make Afghanistan one of the biggest opioid producer in the world? Hint: USA Army'
Heather98323492,"b'@MFDanielFreeman @CMerandi @kennethpolite This is what aggravated me so much this morning that I renewed my goal to put all these people On Notice that they are using what the CDC admits are CDC ""flawed stats"".  The 90K in ""opioid OD\'s"" they tout, and that @kennethpolite quotes, is wrong, &amp; they all know it, or will soon'"
jibberjabber57,"b'@MarshaBlackburn You just jealous cuz they may be better than the ones you\xe2\x80\x99ve made with opioid/pharma concerns. Or the NRA. Or your stock broker. \nYou\xe2\x80\x99re so on the take, you\xe2\x80\x99re a drive-thru window.'"
bigrock55,"b'@JoJoFromJerz She\xe2\x80\x99s to busy taking opioid company money, and sticking forks into electrical sockets for that iconic Marsha hairstyle.'"
ThomasAnthonyXv,b'It\xe2\x80\x99s insane that people think the opioid epidemic stems from illegal immigration and isn\xe2\x80\x99t the direct result of unbridled capitalism.'
thebadbaroque,"b'Watkins is the daughter of Manson weirdo Paul Watkins, but the book is more concerned with her mother\xe2\x80\x99s path from hippie chick to conspiracy eccentric to opioid addict. Her mother\xe2\x80\x99s story isn\xe2\x80\x99t the main plot thread, but it\xe2\x80\x99s a good one. 5/9'"
BigPotBoogeyman,b'@roneetlev This oped is pretty irresponsible for someone that claims to be a doctor. Example: You claim high potency THC caused a suicide when someone was switching off opioids without mentioning that opioid withdrawal can also cause suicidal thoughts. Did Kev from SAM provide the copy?'
vtcenterbh,"b'a jail barring inmates from taking prescribed medication to block opioid addiction.""  2/2'"
NLong72,"b'@BaddCompani 28/\nRestated\n\nReminder\n\n\xf0\x9f\x94\xb8When Barr became attorney general his oldest daughter, Mary Daly, left\nOpioid Enforcement and Prevention and now works \nin Financial Crimes Enforcement Network (FinCEN), the Treasury Department\xe2\x80\x99s Financial Crimes (protecting money launderers)'"
chkrosp,b'@Scaffetta @dirt_grandma @cooterdwayne @Cabal_Educator Maybe we can get a handle on the theft and opioid epidemic happening in Norman. Crime has spiked in Norman in the last few years.'
natemaybey,"b'@Timothy30434590 @samdshe @Greywind1988 @garrettkrause @NikkiFried @GovRonDeSantis -legalized Medical Marijuana \n-Formed the Opioid Task Force and secured $120M to assist with the fight on opioid addiction\n-Gave first responders $1,000 in bonuses \n-Gave teachers $1,000 in bonuses'"
HigginsRNBSN,b'@independentMDs CMS is in charge of everything. They were they were the reason for the opioid crisis and they are the reason for the healthcare crisis right now'
BernieBitch420,"b""@MindfulWilliam Someone got it for me from MX. No Rx and anyone can buy it. The irony is the opioid addiction down there doesn't even compare to the US. They don't push it in MX. #OnlyInAmerica #AmericaIsAShithole"""
melrose585,b'@BadrobotLinda @JewishResister @MelanieforNM I would be interested to know how the opioid addictions break down as prescription and/or illicit drugs. That is important in looking for a solution.'
djscandal,"b'Yesterday was good, continued to prepare for my first big solo show in ages. Also listened to Felix\xe2\x80\x99s interview on the opioid crisis, that was a great episode but very depressing.'"
NateWardle,b'Excited to join @AndyPinPA to present @prepsummit #Prep22 at 3:30 p.m. on when long-term responses become everyday work. We will discuss lessons learned from the opioid epidemic and how they can translate to COVID-19. Come join us!'
Angel2bme,b'@ravensspirit68 @Irishbrat1966 We\xe2\x80\x99ve gone FAR BEYOND a so-called Rx opioid epidemic! It\xe2\x80\x99s a medical negligence epidemic that the CDC &amp; DEA have caused &amp; they STILL continue their crusade against humanity. They\xe2\x80\x99re the cause of the fall of the HCS.'
Here4LeftyNews,"b""@ElieNYC Not a one.\nOpioid Ohio likes em mean, stupid and racist.\nIt's so embarrassing living here.\nDon't know how @SenSherrodBrown survives it all.\nReally. There isn't a dumpster big enough."""
Angel2bme,b'Because of the @CDCgov @DEAHQ We\xe2\x80\x99ve got a new more dangerous epidemic than ever before. Medical negligence. Patients are being ignored &amp; left untreated just to avoid addressing any conditions that include pain. It\xe2\x80\x99s affecting young &amp; old alike. The Rx opioid GLs must be rescinded'
wisconsinvotes1,b'@DeanoJ14 Well I guess the state is so toxic no new people are moving into meth/opioid hill country and the good ol boys are looking for mates.'
chaoticsequence,"b'When you look at the various disasters unfolding in the US - student loan debt, medical debt, opioid crisis, COVID, eviction, homelessness, mass incarceration - a common thread emerges. Individuals are blamed for bad choices, instead of the systems for their destructive design./1'"
XimenaLevander,b'@JoeWrightMD @ASAMorg @AMERSA_tweets I wonder if there is any role of benzodiazepines in the drug supply? The combo of opioid and bzd withdrawal is more complicated and less tolerated. Agree that something there is something happening with the fentanyl &amp; its analogs just curious if that could be it?'
Michell53809360,b'@wmbfnews It\xe2\x80\x99s about time. There\xe2\x80\x99s the real opioid problem and chronic pain patients are suffering \xf0\x9f\x98\xa1'
Annemarie55USA,b'@MaryinKansas @andrew_massena @CMerandi @kennethpolite Unbelievable ~~ \xf0\x9f\x98\xb3\xf0\x9f\x98\xa4\xf0\x9f\xa4\xafHow uneducated on the Opioid Hysteria is he !! Damn it !! Who speaks out on a subject they obviously know nothing about !!'
RlNNIKIPOKESEX,b'chicken noodle soup is an opioid?'
Deezovariez,"b'I\'m a problem patient bc I\'m too emotional, I cry when I\'m frustrated, angry, sad, when I feel rejected. I feel every emotion turned up to 11. I\'ve been asking for help with this exact thing since I was a kid, but once the ""opioid crisis"" hit my emotionality became ""drug-seeking""'"
Baghdadbob7,b'@MarshaBlackburn Can we talk about your deals with the opioid drug makers?'
Yes01771917,b'@spittinchiclets What\xe2\x80\x99s the over under on when this guy dies of an opioid overdose?\n\nI hope I\xe2\x80\x99m wrong and he lives a long healthy life'
UoBrisPPN,"b'Ana Abdala Sheikh, Graeme Henderson and colleagues have been awarded an MRC grant to study the lethal interactions between benzodiazepines and opioids. The multidisciplinary research will combine interviewing opioid users and experimental laboratory studies.'"
Jochum3Jochum,"b'@morningkhat Coincidentally, I participated in a panel yesterday of composers. The  head of the Betty Ford clinic and I spoke about the untimely death of Taylor Hawkins, and why it is that musicians in particular seem to be dropping like flies from opioid addiction. Is epidemic in proportions'"
Snipes2Roger,"b""@AGoodEditor @SulfurCityMusic @a_longhurst The medical establishment once said that smoking was good for your health. \n\nThe medical establishment also pushed opioid use and are behind one of the largest crisis' in the world. \n\nThe medical establishment has been very wrong, many times. \n\nImagine not knowing this..."""
LoopersProShop,"b""@JimHHartsell @jghaynes @KylePorterCBS There's also one who has an opioid problem and has nearly committed vehicular homicide on a couple occasions."""
ladiekerrie,"b""@lyndajorn2 @CMerandi She just started chemo 2 weeks ago. She had Non Hodgkin's Lymphoma at 15. Now this. I feel so bad. They use Claritin for bone pain. Never knew that, but looked it up. I \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb she gets REAL pain meds, if she needs/wants them. I don't want to scare her, she's oblivious of opioid lies."""
JudiHershman,b'@MarshaBlackburn I\xe2\x80\x99d like to know all the Biden\xe2\x80\x99s deals. I\xe2\x80\x99d also like to know your deals with Big Pharma and your role promoting the opioid crisis that killed so many.'
areyouk70064651,b'@ChrisJGoodin The #NRA has been assisting with suicides for years.  So has the opioid industry.'
MamaCoffeeCat,"b""I've avoided TikToc for the same reason as someone with an addictive personality avoids opioid painkillers.\n\nLook, what I'm saying is that I opened to the app just for a second and suddenly it's 2 hours later."""
OfficialPDS_,"b'If you are a male and located in Newark, come join our program related to opioid use! #PDS #newark'"
AbsencePresent,b'@OrganicLiveFood Opioid addiction ... or maybe some CBD? \xf0\x9f\xa4\x94'
Hoodyisback,b'@MarshaBlackburn Not to sell out to opioid companies.  Not to wear their hair like a post orgy rat nest to a confirmation hearing.  Not to try to outsmart an attorney while clutching a home ec degree.'
