MorriseyWV,b'We will soon commence the first statewide trial against the opioid manufacturers who \xe2\x80\x94 the state alleges \xe2\x80\x94 substantially contributed to the devastating opioid epidemic in West Virginia. \n\nFirst statewide trial of an expected three against opioid defendants in 2022. #WVFirst'
MorriseyWV,b'One week away from West Virginia\xe2\x80\x99s landmark trial against opioid manufacturers.  We speak for the people of the state when we say: we are ready.'
w_cynthia,b'@sltrib @SenMikeLee embarrassed Utah by walking out with the other GOP sore losers without being gracious enough to applaud. I had no idea that the House and Senate were so much like high school.'
w_cynthia,"b'@JaredLesterSmi1 @Kalaika13 @WitnessDistance @FoxNews You are far less likely to die of alcohol poisoning than an overdose of cocaine or heroin (both of which are more addictive than alcohol according to NIDA). Cigarettes are bad for your health, but again, you cannot overdose on them. Opioid companies are getting sued and losing.'"
TrollyM06987566,"b""@Boogie2988 @Masongham I was aware it was used for pain management and such, but I didn't know opiates are actively prescribed for mental health issues. That seems like a slippery slope that contributes to the overall opioid crisis, no?"""
TrollyM06987566,"b""My guy, you have anxiety. Your asthma isn't affected for dick by a mask lmfao. https://t.co/Lp3JFG587a"""
TrollyM06987566,"b""This is why the left is hated. Screeched for so long about needing $15/hr and the second you get it, it's not good enough. Y'all just want MORE, MORE, MORE. https://t.co/jAS8MWuAqv"""
PiratePartyINT,b'RT @ACLU: Roughly 4 out of 5 criminal defendants do not have the means to hire a lawyer and rely on public defenders or court-appointed law\xe2\x80\xa6'
PiratePartyINT,"b'@TheTomGeorge @KITV4 @HouseFloor passed a bill to legalize, decriminalize, and expunge records of marijuana crimes. @GovHawaii stands on the wrong side of history &amp; needs to re-evaluate his position in the midst of a state wide opioid crisis. Marijuana helps cancer patients is a natural alternative.'"
PiratePartyINT,"b'RT @TraceyDelaney: If your kids are old enough to learn about a man named Jesus being nailed alive to a cross, then they\xe2\x80\x99re old enough to l\xe2\x80\xa6'"
PiratePartyINT,"b'RT @CivilBeat: Nearly 75% of Hawaii is experiencing moderate drought conditions, putting stress on wells already working to fill gaps left\xe2\x80\xa6'"
AdamsPebbles,b'@ChrisJGoodin The @CDCInjury @CDCgov read all these terrible stories of pain patients suffering over a fake opioid crisis. We know street drugs like fentanyl and heroine alone or mixed with alcohol is deadly. Pain patients shouldn\xe2\x80\x99t have to suffer. Deadline for comments on CDC website 4/11-22'
AdamsPebbles,b'@CDCgov @CDCemergency @CDCFound @CDCGlobal  please pay attention to the harm your fake opioid crisis causes. This isn\xe2\x80\x99t rare or uncommon. STOP the smear campaign on safe effective pain meds. Stay out of my doctors office \xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\xa9\xb9\xf0\x9f\xa4\xac\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\xa6\xbc\xf0\x9f\x98\xa5 https://t.co/At6svsf416'
Tacoeldosscotty,"b'@Loboxom @_thatnumber5 Hey Loboxom, take your negativity somewhere else man. This group is 41-15 with an outright MWC title &amp; a 2-2 record in postseason tournaments in the last two years. Oh yeah and a ton of academic awards and stellar fixtures in the community. Pack sand if that\xe2\x80\x99s not enough for you.'"
Tacoeldosscotty,"b'@Rep_Stansbury I have deep knowledge of the issue and can only say\n\nStep 1. SECURE THE BORDER!!\n\nThank you for supporting tribal and Pueblo communities, that\xe2\x80\x99s very important, no issue with that.\n\nMelanie, you are not serious about stopping the opioid crisis as long as you ignore the border'"
Tacoeldosscotty,"b'@SenatorLujan Senator, can you tell me when clean and renewable energy will be AVAILABLE &amp; AFFORDABLE for the citizens of NM?? I suspect it\xe2\x80\x99s not a time soon so what\xe2\x80\x99s your plan for the interim? If it\xe2\x80\x99s what\xe2\x80\x99s going on now, not good enough.'"
SaraNan09,b'@kirsten55765411 @Rachie_xdee @trishapaytas @MangoEri @lucifer_luna They use Suboxone more for opioid addiction not methadone.'
SaraNan09,b'@trishapaytas @MangoEri @lucifer_luna Sober but was on film drinking alcohol \xf0\x9f\xa4\xa1'
SaraNan09,b'Me when a single drop of alcohol touched my lips: PIGGIE DIPPIN.'
GlambyChandler,"b'@scrowder @GmorganJr yo! Saw that y\'all are doing a segment on the ""opioid crisis"" next week. I\'ve been on a pain mgmt program that includes a month script for oxy for over 5 yrs for chronic pain. Would love to chat/ answer questions if interested. Live in DFW. 35 yr old female.'"
GlambyChandler,"b""@RawBeautyKristi Praying for you, Kristi! I started taking 5htp a few years ago to help with my anxiety and depression. It's a seretonin booster, and had helped me immensely. I think you can still take it if you take prescription anti-depressants. It just kinda helps your mood even out."""
GlambyChandler,b'@GmorganJr what was that supplement you talked about on the show that you take to assist your liver with alcohol digestion or acetaminophen OD?'
